,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
149,42045,smoothed_wcli,2020-04-27,2020-09-03,129,1.6325363,0.6350404,476.28,county,fb-survey
150,42071,smoothed_wcli,2020-04-27,2020-09-03,129,0.4546662,0.1769103,1399.071,county,fb-survey
151,42091,smoothed_wcli,2020-04-27,2020-09-03,129,0.2725541,0.1418939,1103.8024,county,fb-survey
152,42101,smoothed_wcli,2020-04-27,2020-09-03,129,0.4313072,0.1612267,1231.9426,county,fb-survey
153,42017,smoothed_wcli,2020-04-28,2020-09-03,128,0.6189373,0.3384107,897.2426,county,fb-survey
154,42029,smoothed_wcli,2020-04-28,2020-09-03,128,0.1246917,0.1108477,852.1111,county,fb-survey
155,42041,smoothed_wcli,2020-04-28,2020-09-03,128,0.2960986,0.1645043,823.4435,county,fb-survey
156,42045,smoothed_wcli,2020-04-28,2020-09-03,128,1.4620492,0.6128565,537.1099,county,fb-survey
157,42071,smoothed_wcli,2020-04-28,2020-09-03,128,0.5865947,0.2047394,1540.2064,county,fb-survey
158,42091,smoothed_wcli,2020-04-28,2020-09-03,128,0.3283805,0.1491684,1184.101,county,fb-survey
159,42101,smoothed_wcli,2020-04-28,2020-09-03,128,0.2876683,0.1218541,1296.9426,county,fb-survey
160,42017,smoothed_wcli,2020-04-29,2020-09-03,127,0.598144,0.3267938,934.2987,county,fb-survey
161,42029,smoothed_wcli,2020-04-29,2020-09-03,127,0.1229168,0.108941,879.288,county,fb-survey
162,42041,smoothed_wcli,2020-04-29,2020-09-03,127,0.2921018,0.1609896,847.9992,county,fb-survey
163,42045,smoothed_wcli,2020-04-29,2020-09-03,127,0.975137,0.5003181,553.6107,county,fb-survey
164,42071,smoothed_wcli,2020-04-29,2020-09-03,127,0.4684974,0.1790123,1572.1007,county,fb-survey
165,42091,smoothed_wcli,2020-04-29,2020-09-03,127,0.3432087,0.1480463,1224.4585,county,fb-survey
166,42101,smoothed_wcli,2020-04-29,2020-09-03,127,0.6767738,0.2574594,1306.9344,county,fb-survey
167,42017,smoothed_wcli,2020-04-30,2020-09-03,126,0.6456834,0.3308978,1003.468,county,fb-survey
168,42029,smoothed_wcli,2020-04-30,2020-09-03,126,0.1534329,0.1104902,945.8576,county,fb-survey
