b1	r1
0.501	0.243
0.501	0.243
0.501	0.243
0.501	0.243
0.501	0.243
0.501	0.243
0.501	0.243
0.508	0.233
0.473	0.21
0.473	0.21
0.473	0.21
0.473	0.21
0.473	0.21
0.412	0.274
0.412	0.274
0.412	0.274
0.412	0.274
0.412	0.274
0.412	0.274
0.412	0.274
0.412	0.274
0.498	0.267
0.498	0.267
0.472	0.248
0.472	0.248
0.472	0.248
0.472	0.248
0.472	0.248
0.471	0.209
0.425	0.266
0.425	0.266
0.425	0.266
0.454	0.219
0.454	0.219
0.454	0.219
0.539	0.195
0.474	0.206
0.435	0.256
0.435	0.256
0.435	0.256
0.435	0.256
0.435	0.256
0.435	0.256
0.481	0.214
0.406	0.268
0.406	0.268
0.406	0.268
0.406	0.268
0.406	0.268
0.491	0.225
0.491	0.225
0.491	0.225
0.435	0.23
0.459	0.225
0.459	0.225
0.459	0.225
0.459	0.225
0.459	0.225
0.517	0.202
0.458	0.268
0.458	0.268
0.458	0.268
0.458	0.268
0.458	0.268
0.516	0.203
0.516	0.203
0.516	0.203
0.416	0.269
0.476	0.202
0.476	0.202
0.488	0.238
0.488	0.238
0.47	0.237
0.47	0.237
0.47	0.237
0.436	0.307
0.436	0.307
0.441	0.268
0.441	0.268
0.441	0.268
0.441	0.268
0.441	0.268
0.441	0.268
0.441	0.268
0.447	0.276
0.447	0.276
0.447	0.276
0.381	0.285
0.48	0.187
0.462	0.248
0.462	0.248
0.387	0.34
0.387	0.34
0.387	0.34
0.387	0.34
0.457	0.224
0.457	0.224
0.457	0.224
0.457	0.224
0.457	0.224
0.457	0.224
0.457	0.224
0.568	0.146
0.568	0.146
0.568	0.146
0.498	0.195
0.498	0.195
0.498	0.195
0.498	0.195
0.498	0.195
0.498	0.195
0.498	0.195
0.498	0.195
0.498	0.195
0.498	0.195
0.498	0.195
0.498	0.195
0.498	0.195
0.498	0.195
0.498	0.195
0.41	0.329
0.432	0.284
0.432	0.284
0.432	0.284
0.432	0.284
0.432	0.284
0.432	0.284
0.432	0.284
0.432	0.284
0.432	0.284
0.432	0.284
0.432	0.284
0.432	0.284
0.432	0.284
0.432	0.284
0.437	0.246
0.437	0.246
0.437	0.246
0.437	0.246
0.535	0.184
0.535	0.184
0.394	0.314
0.422	0.271
