,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
1720,27053,smoothed_wcli,2020-10-15,2020-11-19,35,0.4880824,0.2945824,865.3855,county,fb-survey
1721,27123,smoothed_wcli,2020-10-15,2020-11-19,35,0.3414053,0.2491425,522.9422,county,fb-survey
1722,27145,smoothed_wcli,2020-10-15,2020-11-19,35,0.9519497,0.7827774,140.8419,county,fb-survey
1723,27163,smoothed_wcli,2020-10-15,2020-11-19,35,0.5241667,0.3948533,256.1324,county,fb-survey
1724,27003,smoothed_wcli,2020-10-16,2020-11-19,34,0.9115751,0.4904671,221.4389,county,fb-survey
1725,27037,smoothed_wcli,2020-10-16,2020-11-19,34,0.4330122,0.2584062,314.9245,county,fb-survey
1726,27053,smoothed_wcli,2020-10-16,2020-11-19,34,0.8542353,0.4119045,848.0536,county,fb-survey
1727,27123,smoothed_wcli,2020-10-16,2020-11-19,34,0.373188,0.2525743,516.6966,county,fb-survey
1728,27145,smoothed_wcli,2020-10-16,2020-11-19,34,1.3724144,0.942024,144.9492,county,fb-survey
1729,27163,smoothed_wcli,2020-10-16,2020-11-19,34,0.5003211,0.4033521,262.2604,county,fb-survey
1730,27003,smoothed_wcli,2020-10-17,2020-11-19,33,1.6391616,0.7200386,216.3865,county,fb-survey
1731,27037,smoothed_wcli,2020-10-17,2020-11-19,33,0.6944202,0.422849,311.4087,county,fb-survey
1732,27053,smoothed_wcli,2020-10-17,2020-11-19,33,0.8210757,0.411292,839.3371,county,fb-survey
1733,27123,smoothed_wcli,2020-10-17,2020-11-19,33,0.3909488,0.250016,516.0761,county,fb-survey
1734,27145,smoothed_wcli,2020-10-17,2020-11-19,33,1.6207609,1.0094569,137.1766,county,fb-survey
1735,27163,smoothed_wcli,2020-10-17,2020-11-19,33,0.745444,0.4712778,259.6256,county,fb-survey
1736,27003,smoothed_wcli,2020-10-18,2020-11-19,32,1.8456413,0.7991674,202.5616,county,fb-survey
1737,27037,smoothed_wcli,2020-10-18,2020-11-19,32,0.6977755,0.4240123,311.3543,county,fb-survey
